,ORA,CONSUNTIVO,PREVISIONE,DATA
14,15:00,"43,308","44,836",20/09/2017
15,16:00,"43,887","45,864",20/09/2017
16,17:00,"44,001","44,682",20/09/2017
17,18:00,"42,637","43,311",20/09/2017
18,19:00,"41,483","41,755",20/09/2017
19,20:00,"44,205","44,416",20/09/2017
20,21:00,"43,604","44,346",20/09/2017
21,22:00,"40,297","40,943",20/09/2017
22,23:00,"36,468","37,013",20/09/2017
23,24:00,"33,150","33,618",20/09/2017
24,Totale:,"924,437","942,338",20/09/2017
0,01:00,"25,058","24,749",24/02/2020
1,02:00,"23,810","23,289",24/02/2020
2,03:00,"23,320","22,823",24/02/2020
3,04:00,"23,277","22,712",24/02/2020
4,05:00,"23,743","23,038",24/02/2020
5,06:00,"25,837","25,084",24/02/2020
6,07:00,"31,622","31,602",24/02/2020
7,08:00,"37,373","38,271",24/02/2020
8,09:00,"43,060","44,221",24/02/2020
9,10:00,"44,870","46,575",24/02/2020
10,11:00,"45,138","46,849",24/02/2020
11,12:00,"45,347","46,675",24/02/2020
12,13:00,"43,028","43,573",24/02/2020
13,14:00,"42,740","42,837",24/02/2020
14,15:00,"43,362","43,478",24/02/2020
15,16:00,"43,589","44,152",24/02/2020
16,17:00,"43,228","44,085",24/02/2020
17,18:00,"42,759","43,295",24/02/2020
18,19:00,"45,117","44,949",24/02/2020
19,20:00,"45,060","46,029",24/02/2020
20,21:00,"42,459","43,365",24/02/2020
21,22:00,"39,253","40,196",24/02/2020
22,23:00,"34,963","36,047",24/02/2020
23,24:00,"31,812","32,532",24/02/2020
24,Totale:,"889,825","900,426",24/02/2020
0,01:00,"25,787","25,879",29/10/2017
1,02:00,"23,621","23,952",29/10/2017
2,03:00,"22,471","22,898",29/10/2017
3,04:00,"21,593","22,004",29/10/2017
4,05:00,"21,624","21,905",29/10/2017
5,06:00,"22,421","22,585",29/10/2017
6,07:00,"23,255","23,451",29/10/2017
7,08:00,"24,515","24,339",29/10/2017
8,09:00,"27,103","26,935",29/10/2017
9,10:00,"28,447","28,935",29/10/2017
10,11:00,"28,889","29,923",29/10/2017
11,12:00,"29,477","30,284",29/10/2017
12,13:00,"29,154","30,268",29/10/2017
13,14:00,"27,696","28,769",29/10/2017
14,15:00,"27,223","28,906",29/10/2017
15,16:00,"27,642","29,337",29/10/2017
16,17:00,"28,214","29,227",29/10/2017
17,18:00,"31,995","32,186",29/10/2017
18,19:00,"34,100","35,277",29/10/2017
19,20:00,"34,532","34,909",29/10/2017
20,21:00,"33,264","33,379",29/10/2017
21,22:00,"31,231","31,447",29/10/2017
22,23:00,"28,648","29,217",29/10/2017
23,24:00,"25,846","26,225",29/10/2017
24,Totale:,"658,748","672,237",29/10/2017
0,01:00,"30,254","30,425",20/10/2018
1,02:00,"28,166","28,309",20/10/2018
2,03:00,"26,867","27,102",20/10/2018
3,04:00,"26,365","26,574",20/10/2018
4,05:00,"26,152","26,340",20/10/2018
5,06:00,"26,824","26,876",20/10/2018
6,07:00,"29,682","29,215",20/10/2018
7,08:00,"32,700","32,395",20/10/2018
8,09:00,"34,953","34,923",20/10/2018
9,10:00,"36,834","37,015",20/10/2018
10,11:00,"36,894","37,281",20/10/2018
11,12:00,"35,902","36,527",20/10/2018
12,13:00,"34,792","35,610",20/10/2018
13,14:00,"33,269","34,341",20/10/2018
14,15:00,"32,236","33,048",20/10/2018
15,16:00,"32,210","32,646",20/10/2018
16,17:00,"32,617","32,995",20/10/2018
17,18:00,"33,109","33,572",20/10/2018
18,19:00,"36,063","35,532",20/10/2018
19,20:00,"38,116","38,457",20/10/2018
20,21:00,"36,166","36,828",20/10/2018
21,22:00,"33,582","34,067",20/10/2018
22,23:00,"31,167","31,638",20/10/2018
23,24:00,"28,693","29,089",20/10/2018
24,Totale:,"773,613","780,805",20/10/2018
0,01:00,"32,197","32,166",07/09/2017
1,02:00,"30,339","30,422",07/09/2017
2,03:00,"29,376","29,263",07/09/2017
3,04:00,"28,936","28,666",07/09/2017
4,05:00,"29,106","28,762",07/09/2017
5,06:00,"30,610","30,190",07/09/2017
6,07:00,"34,641","34,315",07/09/2017
7,08:00,"38,943","38,439",07/09/2017
8,09:00,"44,385","43,689",07/09/2017
9,10:00,"46,052","46,012",07/09/2017
10,11:00,"46,765","47,172",07/09/2017
11,12:00,"47,287","47,157",07/09/2017
12,13:00,"45,142","45,169",07/09/2017
13,14:00,"44,675","44,312",07/09/2017
14,15:00,"46,186","45,585",07/09/2017
15,16:00,"47,776","46,042",07/09/2017
16,17:00,"47,719","46,122",07/09/2017
17,18:00,"46,077","45,294",07/09/2017
18,19:00,"44,106","43,915",07/09/2017
19,20:00,"44,744","44,444",07/09/2017
20,21:00,"44,990","45,195",07/09/2017
21,22:00,"41,630","42,207",07/09/2017
22,23:00,"37,770","38,505",07/09/2017
23,24:00,"34,734","35,354",07/09/2017
24,Totale:,"964,186","958,397",07/09/2017
0,01:00,"32,583","32,850",29/07/2018
1,02:00,"30,693","31,132",29/07/2018
2,03:00,"29,347","29,384",29/07/2018
3,04:00,"28,358","28,262",29/07/2018
4,05:00,"27,958","27,620",29/07/2018
5,06:00,"27,778","27,420",29/07/2018
6,07:00,"27,017","26,412",29/07/2018
7,08:00,"28,438","27,835",29/07/2018
8,09:00,"30,506","30,077",29/07/2018
9,10:00,"32,600","32,316",29/07/2018
10,11:00,"34,068","33,595",29/07/2018
11,12:00,"35,033","34,584",29/07/2018
12,13:00,"35,376","35,738",29/07/2018
13,14:00,"35,202","35,682",29/07/2018
14,15:00,"34,909","35,104",29/07/2018
15,16:00,"34,327","34,934",29/07/2018
16,17:00,"34,821","34,883",29/07/2018
17,18:00,"35,823","35,156",29/07/2018
18,19:00,"36,551","35,644",29/07/2018
19,20:00,"37,749","36,458",29/07/2018
20,21:00,"38,615","37,150",29/07/2018
21,22:00,"39,509","38,627",29/07/2018
22,23:00,"37,742","37,046",29/07/2018
23,24:00,"35,055","34,712",29/07/2018
24,Totale:,"800,058","792,621",29/07/2018
0,01:00,"30,399","30,436",14/11/2018
1,02:00,"28,684","28,790",14/11/2018
2,03:00,"27,778","27,898",14/11/2018
3,04:00,"27,110","27,216",14/11/2018
4,05:00,"27,540","27,554",14/11/2018
5,06:00,"29,683","29,296",14/11/2018
6,07:00,"34,817","34,208",14/11/2018
7,08:00,"40,308","39,508",14/11/2018
8,09:00,"44,363","43,883",14/11/2018
9,10:00,"45,505","45,411",14/11/2018
10,11:00,"45,585","45,395",14/11/2018
11,12:00,"45,415","45,370",14/11/2018
12,13:00,"43,126","43,012",14/11/2018
13,14:00,"43,272","42,418",14/11/2018
14,15:00,"44,830","43,634",14/11/2018
15,16:00,"44,508","44,339",14/11/2018
16,17:00,"45,334","45,128",14/11/2018
17,18:00,"47,558","47,506",14/11/2018
18,19:00,"47,236","47,242",14/11/2018
19,20:00,"46,006","46,215",14/11/2018
20,21:00,"43,469","43,945",14/11/2018
21,22:00,"40,181","40,914",14/11/2018
22,23:00,"36,544","37,049",14/11/2018
23,24:00,"33,136","33,689",14/11/2018
24,Totale:,"942,387","940,056",14/11/2018
0,01:00,"29,533","29,179",28/10/2017
1,02:00,"27,599","27,202",28/10/2017
2,03:00,"26,451","25,819",28/10/2017
3,04:00,"25,878","25,265",28/10/2017
4,05:00,"25,173","25,130",28/10/2017
5,06:00,"25,860","25,641",28/10/2017
6,07:00,"28,586","28,231",28/10/2017
7,08:00,"32,395","32,014",28/10/2017
8,09:00,"34,839","34,317",28/10/2017
9,10:00,"36,780","35,892",28/10/2017
10,11:00,"36,261","35,881",28/10/2017
11,12:00,"34,970","34,820",28/10/2017
12,13:00,"33,121","33,820",28/10/2017
13,14:00,"31,673","31,781",28/10/2017
14,15:00,"32,759","31,430",28/10/2017
15,16:00,"32,693","31,478",28/10/2017
16,17:00,"32,025","31,122",28/10/2017
17,18:00,"33,594","32,322",28/10/2017
18,19:00,"37,270","35,926",28/10/2017
19,20:00,"39,020","38,342",28/10/2017
20,21:00,"36,485","36,394",28/10/2017
21,22:00,"33,728","33,634",28/10/2017
22,23:00,"31,340","31,205",28/10/2017
23,24:00,"28,743","28,748",28/10/2017
24,Totale:,"766,776","755,593",28/10/2017
0,01:00,"28,545","27,283",17/06/2019
1,02:00,"26,638","25,573",17/06/2019
2,03:00,"25,662","24,603",17/06/2019
3,04:00,"25,188","24,300",17/06/2019
4,05:00,"25,553","24,782",17/06/2019
5,06:00,"26,720","25,839",17/06/2019
6,07:00,"31,503","30,807",17/06/2019
7,08:00,"37,879","36,921",17/06/2019
8,09:00,"43,678","42,492",17/06/2019
9,10:00,"46,554","45,320",17/06/2019
10,11:00,"47,258","46,304",17/06/2019
11,12:00,"48,277","47,376",17/06/2019
12,13:00,"46,941","45,913",17/06/2019
13,14:00,"47,484","45,946",17/06/2019
14,15:00,"49,393","47,424",17/06/2019
15,16:00,"50,073","47,302",17/06/2019
16,17:00,"50,121","47,402",17/06/2019
17,18:00,"48,743","46,221",17/06/2019
18,19:00,"47,019","45,318",17/06/2019
19,20:00,"46,025","44,206",17/06/2019
20,21:00,"45,087","42,674",17/06/2019
21,22:00,"44,654","42,462",17/06/2019
22,23:00,"41,757","40,083",17/06/2019
23,24:00,"38,350","36,719",17/06/2019
24,Totale:,"969,102","933,270",17/06/2019
0,01:00,"23,804","24,156",26/04/2017
1,02:00,"22,194","22,178",26/04/2017
2,03:00,"21,594","21,772",26/04/2017
3,04:00,"21,431","21,805",26/04/2017
4,05:00,"22,045","22,113",26/04/2017
5,06:00,"24,000","24,535",26/04/2017
6,07:00,"28,794","29,102",26/04/2017
7,08:00,"34,728","34,455",26/04/2017
8,09:00,"39,835","39,835",26/04/2017
9,10:00,"41,540","42,174",26/04/2017
10,11:00,"41,897","42,406",26/04/2017
11,12:00,"42,337","41,726",26/04/2017
12,13:00,"40,440","39,656",26/04/2017
13,14:00,"40,181","38,569",26/04/2017
14,15:00,"41,029","39,847",26/04/2017
15,16:00,"41,413","40,174",26/04/2017
16,17:00,"41,338","39,243",26/04/2017
17,18:00,"39,892","38,277",26/04/2017
18,19:00,"38,999","38,106",26/04/2017
19,20:00,"39,501","39,461",26/04/2017
20,21:00,"40,965","40,813",26/04/2017
21,22:00,"38,267","39,164",26/04/2017
22,23:00,"34,464","35,276",26/04/2017
23,24:00,"31,267","32,219",26/04/2017
24,Totale:,"831,955","827,062",26/04/2017
0,01:00,"31,151","32,074",07/06/2017
1,02:00,"29,464","29,818",07/06/2017
2,03:00,"28,325","28,814",07/06/2017
3,04:00,"27,887","28,289",07/06/2017
4,05:00,"28,069","28,326",07/06/2017
5,06:00,"28,627","28,979",07/06/2017
6,07:00,"32,299","31,782",07/06/2017
7,08:00,"38,117","37,805",07/06/2017
8,09:00,"43,148","43,705",07/06/2017
9,10:00,"44,974","46,632",07/06/2017
10,11:00,"45,964","47,450",07/06/2017
11,12:00,"46,275","47,907",07/06/2017
12,13:00,"44,195","46,129",07/06/2017
13,14:00,"43,847","45,173",07/06/2017
14,15:00,"45,140","46,621",07/06/2017
15,16:00,"45,458","47,375",07/06/2017
16,17:00,"45,448","47,245",07/06/2017
17,18:00,"44,687","45,724",07/06/2017
18,19:00,"42,747","43,501",07/06/2017
19,20:00,"42,349","42,166",07/06/2017
20,21:00,"41,310","41,673",07/06/2017
21,22:00,"41,131","41,344",07/06/2017
22,23:00,"38,283","38,477",07/06/2017
23,24:00,"34,738","35,040",07/06/2017
24,Totale:,"933,633","952,049",07/06/2017
0,01:00,"33,599","33,739",14/06/2017
1,02:00,"31,632","31,707",14/06/2017
2,03:00,"30,335","30,353",14/06/2017
3,04:00,"29,788","29,823",14/06/2017
4,05:00,"29,754","29,788",14/06/2017
5,06:00,"30,151","30,252",14/06/2017
6,07:00,"34,032","33,288",14/06/2017
7,08:00,"40,364","39,398",14/06/2017
8,09:00,"45,887","44,805",14/06/2017
9,10:00,"48,867","47,872",14/06/2017
10,11:00,"50,276","49,087",14/06/2017
11,12:00,"51,140","49,917",14/06/2017
12,13:00,"48,966","47,886",14/06/2017
13,14:00,"48,779","47,624",14/06/2017
14,15:00,"49,544","48,470",14/06/2017
15,16:00,"50,282","49,129",14/06/2017
16,17:00,"50,412","48,235",14/06/2017
17,18:00,"48,549","46,982",14/06/2017
18,19:00,"46,346","45,597",14/06/2017
19,20:00,"45,148","45,153",14/06/2017
20,21:00,"43,472","43,412",14/06/2017
21,22:00,"42,617","43,003",14/06/2017
22,23:00,"39,214","40,016",14/06/2017
23,24:00,"35,731","36,690",14/06/2017
24,Totale:,"1,004,885","992,226",14/06/2017
0,01:00,"26,606","26,995",01/11/2019
1,02:00,"25,054","25,400",01/11/2019
2,03:00,"23,825","24,078",01/11/2019
3,04:00,"22,905","23,175",01/11/2019
4,05:00,"22,629","22,932",01/11/2019
5,06:00,"22,925","23,519",01/11/2019
6,07:00,"23,857","24,002",01/11/2019
7,08:00,"24,736","24,576",01/11/2019
8,09:00,"26,866","26,164",01/11/2019
9,10:00,"28,564","28,156",01/11/2019
10,11:00,"29,109","28,986",01/11/2019
11,12:00,"29,647","29,392",01/11/2019
12,13:00,"29,722","29,499",01/11/2019
13,14:00,"28,200","27,818",01/11/2019
14,15:00,"28,209","27,178",01/11/2019
15,16:00,"28,148","26,937",01/11/2019
16,17:00,"29,063","28,179",01/11/2019
17,18:00,"32,194","31,180",01/11/2019
18,19:00,"33,709","33,066",01/11/2019
19,20:00,"33,785","33,180",01/11/2019
20,21:00,"32,531","32,214",01/11/2019
21,22:00,"30,675","30,211",01/11/2019
22,23:00,"28,572","28,429",01/11/2019
23,24:00,"26,395","26,473",01/11/2019
24,Totale:,"667,926","661,739",01/11/2019
0,01:00,"23,037","22,778",02/05/2017
1,02:00,"21,392","20,528",02/05/2017
2,03:00,"20,665","19,807",02/05/2017
3,04:00,"20,393","19,637",02/05/2017
4,05:00,"21,046","20,162",02/05/2017
5,06:00,"23,289","22,390",02/05/2017
6,07:00,"28,041","26,875",02/05/2017
7,08:00,"34,570","34,345",02/05/2017
8,09:00,"39,702","40,523",02/05/2017
9,10:00,"41,698","43,546",02/05/2017
10,11:00,"41,780","43,702",02/05/2017
11,12:00,"41,702","43,899",02/05/2017
12,13:00,"39,933","41,699",02/05/2017
13,14:00,"39,841","41,700",02/05/2017
14,15:00,"41,607","43,249",02/05/2017
15,16:00,"41,701","43,327",02/05/2017
16,17:00,"41,259","43,052",02/05/2017
17,18:00,"40,158","41,268",02/05/2017
18,19:00,"38,867","39,439",02/05/2017
19,20:00,"39,252","39,624",02/05/2017
20,21:00,"40,659","40,855",02/05/2017
21,22:00,"38,846","39,717",02/05/2017
22,23:00,"34,718","35,817",02/05/2017
23,24:00,"31,426","31,901",02/05/2017
24,Totale:,"825,582","839,840",02/05/2017
0,01:00,"25,524","25,971",18/02/2019
1,02:00,"23,915","24,319",18/02/2019
2,03:00,"23,492","23,504",18/02/2019
3,04:00,"23,115","23,319",18/02/2019
4,05:00,"23,737","23,928",18/02/2019
5,06:00,"26,776","26,758",18/02/2019
6,07:00,"34,062","33,731",18/02/2019
7,08:00,"40,437","40,395",18/02/2019
8,09:00,"45,746","46,347",18/02/2019
9,10:00,"47,348","48,019",18/02/2019
10,11:00,"46,961","47,834",18/02/2019
11,12:00,"46,583","47,708",18/02/2019
12,13:00,"44,099","44,696",18/02/2019
13,14:00,"43,595","43,411",18/02/2019
14,15:00,"44,696","44,610",18/02/2019
15,16:00,"45,258","45,355",18/02/2019
16,17:00,"45,537","45,900",18/02/2019
17,18:00,"45,382","45,397",18/02/2019
18,19:00,"48,008","48,215",18/02/2019
19,20:00,"47,624","48,462",18/02/2019
20,21:00,"45,100","45,599",18/02/2019
21,22:00,"41,510","42,264",18/02/2019
22,23:00,"37,218","37,858",18/02/2019
23,24:00,"33,545","34,137",18/02/2019
24,Totale:,"929,268","937,737",18/02/2019
0,01:00,"22,330","22,207",02/01/2020
1,02:00,"20,844","20,708",02/01/2020
2,03:00,"19,963","19,895",02/01/2020
3,04:00,"19,786","19,610",02/01/2020
4,05:00,"20,161","19,999",02/01/2020
5,06:00,"21,586","21,502",02/01/2020
6,07:00,"25,868","25,830",02/01/2020
7,08:00,"30,435","31,325",02/01/2020
8,09:00,"34,677","36,398",02/01/2020
9,10:00,"37,735","39,487",02/01/2020
10,11:00,"38,241","40,639",02/01/2020
11,12:00,"38,156","40,874",02/01/2020
12,13:00,"37,084","39,574",02/01/2020
13,14:00,"36,050","38,576",02/01/2020
14,15:00,"36,064","38,841",02/01/2020
15,16:00,"36,417","38,971",02/01/2020
16,17:00,"37,411","38,446",02/01/2020
17,18:00,"40,451","41,023",02/01/2020
18,19:00,"40,332","40,612",02/01/2020
19,20:00,"39,705","39,879",02/01/2020
20,21:00,"37,624","37,409",02/01/2020
21,22:00,"34,863","34,230",02/01/2020
22,23:00,"31,266","30,836",02/01/2020
23,24:00,"27,938","27,307",02/01/2020
24,Totale:,"764,987","784,178",02/01/2020
0,01:00,"29,816","29,220",04/06/2019
1,02:00,"28,253","27,511",04/06/2019
2,03:00,"27,047","26,307",04/06/2019
3,04:00,"26,666","25,774",04/06/2019
4,05:00,"26,863","25,875",04/06/2019
5,06:00,"27,518","26,768",04/06/2019
6,07:00,"31,419","30,429",04/06/2019
7,08:00,"38,022","36,407",04/06/2019
8,09:00,"43,175","41,564",04/06/2019
9,10:00,"44,789","43,995",04/06/2019
10,11:00,"45,081","44,613",04/06/2019
11,12:00,"45,268","45,131",04/06/2019
12,13:00,"43,843","43,713",04/06/2019
13,14:00,"44,136","43,206",04/06/2019
14,15:00,"45,342","44,625",04/06/2019
15,16:00,"45,875","44,798",04/06/2019
16,17:00,"45,453","44,504",04/06/2019
17,18:00,"43,825","43,521",04/06/2019
18,19:00,"41,829","41,942",04/06/2019
19,20:00,"40,842","40,872",04/06/2019
20,21:00,"40,332","40,193",04/06/2019
21,22:00,"39,927","39,825",04/06/2019
22,23:00,"36,700","36,616",04/06/2019
23,24:00,"33,177","33,209",04/06/2019
24,Totale:,"915,198","900,618",04/06/2019
0,01:00,"29,305","29,201",16/11/2019
1,02:00,"27,831","27,450",16/11/2019
2,03:00,"26,736","26,121",16/11/2019
3,04:00,"26,440","25,768",16/11/2019
4,05:00,"26,316","25,570",16/11/2019
5,06:00,"27,151","26,418",16/11/2019
6,07:00,"29,513","28,807",16/11/2019
7,08:00,"32,122","31,953",16/11/2019
8,09:00,"35,164","35,510",16/11/2019
9,10:00,"37,482","37,609",16/11/2019
10,11:00,"37,192","37,489",16/11/2019
11,12:00,"36,600","36,709",16/11/2019
12,13:00,"35,264","34,857",16/11/2019
13,14:00,"34,130","33,250",16/11/2019
14,15:00,"33,588","32,650",16/11/2019
15,16:00,"33,874","33,003",16/11/2019
16,17:00,"35,237","34,417",16/11/2019
17,18:00,"38,173","37,785",16/11/2019
18,19:00,"38,824","38,710",16/11/2019
19,20:00,"38,552","38,805",16/11/2019
20,21:00,"36,352","36,745",16/11/2019
21,22:00,"33,762","34,110",16/11/2019
22,23:00,"31,204","31,415",16/11/2019
23,24:00,"28,674","28,762",16/11/2019
24,Totale:,"789,486","783,114",16/11/2019
0,01:00,"25,005","25,442",18/11/2019
1,02:00,"23,636","23,878",18/11/2019
2,03:00,"22,864","23,158",18/11/2019
3,04:00,"22,720","23,043",18/11/2019
4,05:00,"23,264","23,199",18/11/2019
5,06:00,"25,736","25,895",18/11/2019
6,07:00,"32,380","32,172",18/11/2019
7,08:00,"39,423","39,695",18/11/2019
8,09:00,"44,488","45,230",18/11/2019
9,10:00,"46,634","47,512",18/11/2019
10,11:00,"47,316","48,373",18/11/2019
11,12:00,"47,265","48,567",18/11/2019
12,13:00,"45,035","46,827",18/11/2019
13,14:00,"43,980","46,011",18/11/2019
14,15:00,"45,524","47,105",18/11/2019
15,16:00,"46,049","47,485",18/11/2019
16,17:00,"47,399","48,110",18/11/2019
17,18:00,"48,336","49,166",18/11/2019
18,19:00,"46,944","47,777",18/11/2019
19,20:00,"45,983","46,832",18/11/2019
20,21:00,"43,701","44,176",18/11/2019
21,22:00,"40,642","41,100",18/11/2019
22,23:00,"36,299","37,039",18/11/2019
23,24:00,"32,894","33,458",18/11/2019
24,Totale:,"923,517","941,250",18/11/2019
0,01:00,"28,292","29,650",17/12/2019
1,02:00,"26,579","27,685",17/12/2019
2,03:00,"25,522","26,629",17/12/2019
3,04:00,"25,401","26,504",17/12/2019
4,05:00,"25,707","26,739",17/12/2019
5,06:00,"27,732","28,785",17/12/2019
6,07:00,"34,117","34,951",17/12/2019
7,08:00,"41,626","42,808",17/12/2019
8,09:00,"45,807","47,485",17/12/2019
9,10:00,"47,455","49,097",17/12/2019
10,11:00,"47,481","48,644",17/12/2019
11,12:00,"47,351","48,041",17/12/2019
12,13:00,"45,052","45,036",17/12/2019
13,14:00,"44,461","44,513",17/12/2019
14,15:00,"46,092","46,148",17/12/2019
15,16:00,"46,564","47,013",17/12/2019
16,17:00,"48,197","47,799",17/12/2019
17,18:00,"48,981","49,684",17/12/2019
18,19:00,"47,710","48,429",17/12/2019
19,20:00,"46,533","47,408",17/12/2019
20,21:00,"43,874","44,954",17/12/2019
21,22:00,"40,538","41,656",17/12/2019
22,23:00,"35,970","37,200",17/12/2019
23,24:00,"32,235","33,033",17/12/2019
24,Totale:,"949,277","969,891",17/12/2019
0,01:00,"28,092","27,893",09/03/2019
1,02:00,"26,341","26,270",09/03/2019
2,03:00,"25,583","25,392",09/03/2019
3,04:00,"25,124","25,101",09/03/2019
4,05:00,"25,143","25,261",09/03/2019
5,06:00,"25,985","26,023",09/03/2019
6,07:00,"27,650","28,019",09/03/2019
7,08:00,"30,060","30,666",09/03/2019
8,09:00,"33,119","33,897",09/03/2019
9,10:00,"34,784","35,427",09/03/2019
10,11:00,"34,705","35,468",09/03/2019
11,12:00,"33,985","35,115",09/03/2019
12,13:00,"32,514","33,181",09/03/2019
13,14:00,"31,238","31,623",09/03/2019
14,15:00,"30,191","30,679",09/03/2019
15,16:00,"30,081","30,635",09/03/2019
16,17:00,"30,257","30,831",09/03/2019
17,18:00,"31,103","31,664",09/03/2019
18,19:00,"34,617","35,606",09/03/2019
19,20:00,"36,685","38,109",09/03/2019
20,21:00,"34,845","35,940",09/03/2019
21,22:00,"31,955","32,977",09/03/2019
22,23:00,"29,617","30,216",09/03/2019
23,24:00,"27,346","27,827",09/03/2019
24,Totale:,"731,020","743,820",09/03/2019
0,01:00,"31,965","31,274",30/07/2018
1,02:00,"29,941","29,319",30/07/2018
2,03:00,"28,595","28,155",30/07/2018
3,04:00,"28,363","27,777",30/07/2018
4,05:00,"28,569","27,966",30/07/2018
5,06:00,"30,228","29,436",30/07/2018
6,07:00,"34,099","32,695",30/07/2018
7,08:00,"40,262","38,262",30/07/2018
8,09:00,"46,638","44,466",30/07/2018
9,10:00,"50,125","47,934",30/07/2018
10,11:00,"51,950","49,266",30/07/2018
11,12:00,"53,127","50,557",30/07/2018
12,13:00,"52,160","49,205",30/07/2018
13,14:00,"53,045","49,652",30/07/2018
14,15:00,"54,650","51,561",30/07/2018
15,16:00,"54,644","51,975",30/07/2018
16,17:00,"54,938","53,199",30/07/2018
17,18:00,"53,323","52,117",30/07/2018
18,19:00,"51,585","49,571",30/07/2018
19,20:00,"50,548","48,570",30/07/2018
20,21:00,"50,041","48,022",30/07/2018
21,22:00,"49,523","47,893",30/07/2018
22,23:00,"45,869","44,687",30/07/2018
23,24:00,"42,127","41,164",30/07/2018
24,Totale:,"1,066,315","1,024,723",30/07/2018
0,01:00,"35,680","36,081",10/07/2018
1,02:00,"33,424","34,097",10/07/2018
2,03:00,"31,887","32,566",10/07/2018
3,04:00,"31,231","31,770",10/07/2018
4,05:00,"31,435","31,871",10/07/2018
5,06:00,"32,122","32,595",10/07/2018
6,07:00,"35,744","35,364",10/07/2018
7,08:00,"42,015","41,556",10/07/2018
8,09:00,"47,475","47,114",10/07/2018
9,10:00,"50,447","50,212",10/07/2018
10,11:00,"51,744","51,345",10/07/2018
11,12:00,"52,468","51,925",10/07/2018
12,13:00,"51,166","51,182",10/07/2018
13,14:00,"50,790","51,135",10/07/2018
14,15:00,"52,310","52,329",10/07/2018
15,16:00,"52,634","52,488",10/07/2018
16,17:00,"53,056","52,833",10/07/2018
17,18:00,"51,726","52,067",10/07/2018
18,19:00,"49,832","50,585",10/07/2018
19,20:00,"48,198","49,288",10/07/2018
20,21:00,"46,505","47,611",10/07/2018
21,22:00,"45,670","46,829",10/07/2018
22,23:00,"42,531","44,024",10/07/2018
23,24:00,"38,573","40,262",10/07/2018
24,Totale:,"1,058,663","1,067,129",10/07/2018
0,01:00,"30,533","30,851",19/10/2018
1,02:00,"28,501","28,838",19/10/2018
2,03:00,"27,734","27,728",19/10/2018
3,04:00,"27,423","27,369",19/10/2018
4,05:00,"27,686","27,825",19/10/2018
5,06:00,"29,674","29,428",19/10/2018
6,07:00,"35,151","34,690",19/10/2018
7,08:00,"40,981","40,414",19/10/2018
8,09:00,"44,830","44,162",19/10/2018
9,10:00,"46,311","45,503",19/10/2018
10,11:00,"46,402","45,821",19/10/2018
11,12:00,"46,022","45,432",19/10/2018
12,13:00,"43,764","43,027",19/10/2018
13,14:00,"43,673","42,354",19/10/2018
14,15:00,"44,267","43,127",19/10/2018
15,16:00,"44,337","43,217",19/10/2018
16,17:00,"44,200","42,617",19/10/2018
17,18:00,"43,197","41,676",19/10/2018
18,19:00,"44,455","43,172",19/10/2018
19,20:00,"45,976","46,017",19/10/2018
20,21:00,"43,372","43,340",19/10/2018
21,22:00,"39,908","40,282",19/10/2018
22,23:00,"36,344","36,872",19/10/2018
23,24:00,"33,184","33,510",19/10/2018
24,Totale:,"937,925","927,272",19/10/2018
0,01:00,"27,490","27,472",15/09/2019
1,02:00,"25,450","25,522",15/09/2019
2,03:00,"24,427","24,354",15/09/2019
3,04:00,"23,921","23,926",15/09/2019
4,05:00,"23,849","24,372",15/09/2019
5,06:00,"24,076","24,625",15/09/2019
6,07:00,"24,541","25,311",15/09/2019
7,08:00,"24,996","25,545",15/09/2019
8,09:00,"27,659","27,984",15/09/2019
9,10:00,"29,517","30,313",15/09/2019
10,11:00,"30,791","31,875",15/09/2019
11,12:00,"31,016","32,496",15/09/2019
12,13:00,"31,282","31,934",15/09/2019
13,14:00,"30,201","30,698",15/09/2019
14,15:00,"29,804","29,773",15/09/2019
15,16:00,"29,850","29,698",15/09/2019
16,17:00,"29,576","29,418",15/09/2019
17,18:00,"30,337","29,863",15/09/2019
18,19:00,"31,509","30,806",15/09/2019
19,20:00,"34,284","33,434",15/09/2019
20,21:00,"35,167","35,146",15/09/2019
21,22:00,"33,376","33,162",15/09/2019
22,23:00,"30,916","30,968",15/09/2019
23,24:00,"28,221","28,564",15/09/2019
24,Totale:,"692,256","697,259",15/09/2019
0,01:00,"29,594","29,629",23/02/2017
1,02:00,"27,784","27,750",23/02/2017
2,03:00,"26,848","26,861",23/02/2017
3,04:00,"26,468","26,679",23/02/2017
4,05:00,"26,555","26,808",23/02/2017
5,06:00,"28,452","29,049",23/02/2017
6,07:00,"34,006","34,481",23/02/2017
7,08:00,"39,980","40,746",23/02/2017
8,09:00,"44,754","45,042",23/02/2017
9,10:00,"46,228","47,001",23/02/2017
10,11:00,"45,866","46,957",23/02/2017
11,12:00,"45,432","46,245",23/02/2017
12,13:00,"42,995","44,039",23/02/2017
13,14:00,"43,008","42,996",23/02/2017
14,15:00,"44,376","43,905",23/02/2017
15,16:00,"44,340","44,243",23/02/2017
16,17:00,"43,846","43,494",23/02/2017
17,18:00,"44,292","43,914",23/02/2017
18,19:00,"46,773","47,040",23/02/2017
19,20:00,"46,378","47,388",23/02/2017
20,21:00,"43,524","44,535",23/02/2017
21,22:00,"40,553","41,139",23/02/2017
